,original_title,keywords_log_rr,med_keywords_log_rr,keywords_log_rr0,keywords_log_rr1,keywords_log_rr2,keywords_log_rr3,keywords_log_rr4,keywords_log_rr-1,genre_log_rr,med_genre_log_rr,genre_log_rr0,genre_log_rr1,genre_log_rr2,genre_log_rr-1,plotkw_log_rr,med_plotkw_log_rr,plotkw_log_rr0,plotkw_log_rr1,plotkw_log_rr2,plotkw_log_rr3,plotkw_log_rr4,plotkw_log_rr-1
2577,Rain Man,"[15.512, 15.512, 8.128822729166666, 4.2348040611788615, 3.743333333333333, 2.3928773625, 2.3205179, 2.065289, 1.9642747016666666, 1.3519953458333331, 0.4295573, 0.381197025]",2.3566976312500003,15.512,15.512,8.128822729166666,4.2348040611788615,3.743333333333333,0.381197025,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.8040873892991525, 2.8040873892991525, 2.8040873892991525, 1.1273576197395456, 0.7511748365391405]",2.8040873892991525,2.8040873892991525,2.8040873892991525,2.8040873892991525,1.1273576197395456,0.7511748365391405,0.7511748365391405
2578,Raise Your Voice,"[3.096208639285714, 2.2979936, 1.4792201636363635, 1.3855098499999998, 1.1667764875, 1.019078282247191, 0.4388551692307692, 0.36861293333333334, -0.0088324]",1.1667764875,3.096208639285714,2.2979936,1.4792201636363635,1.3855098499999998,1.1667764875,-0.0088324,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.6846036256568553, 0.5775741260422833, 0.4954198043155739, -0.00887163685278896, -0.00887163685278896]",0.4954198043155739,0.6846036256568553,0.5775741260422833,0.4954198043155739,-0.00887163685278896,-0.00887163685278896,-0.00887163685278896
2580,Raising Cain,[],,0.0,0.0,0.0,0.0,0.0,0.0,[],,0.0,0.0,0.0,0.0,"[1.1305968680147385, 1.1305968680147385, 1.1305968680147385, 1.1305968680147385, 1.1305968680147385]",1.1305968680147385,1.1305968680147385,1.1305968680147385,1.1305968680147385,1.1305968680147385,1.1305968680147385,1.1305968680147385
2581,Raising Helen,"[4.1622017385714285, 2.507559843333333, 1.5159653142857143, 1.11775601, 0.7536645087301588, 0.7507172316384181, 0.5571313250000001]",1.11775601,4.1622017385714285,2.507559843333333,1.5159653142857143,1.11775601,0.7536645087301588,0.5571313250000001,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.7928559679910401, 0.7478366871179315, -0.005643675619952274, -0.4465986712312492, -0.6461902629964873]",-0.005643675619952274,0.7928559679910401,0.7478366871179315,-0.005643675619952274,-0.4465986712312492,-0.6461902629964873,-0.6461902629964873
2583,Rambo III,"[5.113189575, 4.184525842105264, 3.708816365079365, 2.7011089051587303, 2.000247793650794, 2.000247793650794, 2.000247793650794, 2.000247793650794, 2.000247793650794, 2.000247793650794, 2.000247793650794, 2.000247793650794, 1.968182771825397, 1.871077784325397, 1.8334378650072152, 1.2934599634920636]",2.000247793650794,5.113189575,4.184525842105264,3.708816365079365,2.7011089051587303,2.000247793650794,1.2934599634920636,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.021446021699316, 1.6555277863849271, 0.8902532060277185, 0.689460113067435, 0.5428219030401827]",0.8902532060277185,2.021446021699316,1.6555277863849271,0.8902532060277185,0.689460113067435,0.5428219030401827,0.5428219030401827
2584,Rambo: First Blood Part II,"[7.3475269333333335, 6.587404739393939, 5.827282545454546, 4.867410503496504, 4.184525842105264, 3.99348853125, 3.708816365079365, 2.00438225, 1.968182771825397, 1.9136732375, 1.7253122365384614, 1.5072533615384616, 1.2387216324786325, 1.2185692753623187, 1.1786738, 1.0398379025919733, 0.8870493269230769, 0.7345401833333333, 0.4765771714285714, -0.15708761904761906]",1.8194927370192309,7.3475269333333335,6.587404739393939,5.827282545454546,4.867410503496504,4.184525842105264,-0.15708761904761906,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[2.021446021699316, 1.2039728043259361, 0.975439785889409, 0.7797886151486033, 0.77017233184141]",0.975439785889409,2.021446021699316,1.2039728043259361,0.975439785889409,0.7797886151486033,0.77017233184141,0.77017233184141
2587,Random Hearts,"[3.020478310267857, 2.108433735, 1.748881690909091, 1.64360646, 1.074159548809524, 1.01798, 0.72367309375]",1.64360646,3.020478310267857,2.108433735,1.748881690909091,1.64360646,1.074159548809524,0.72367309375,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8404855289344075, 0.7042889012612826, 0.5377244734789832, -0.20794439568670042, -0.8039256154940468]",0.5377244734789832,0.8404855289344075,0.7042889012612826,0.5377244734789832,-0.20794439568670042,-0.8039256154940468,-0.8039256154940468
2588,Rang De Basanti,"[4.228250454545455, 4.228250454545455, 4.228250454545455, 2.21204388, 0.8743580392857143]",4.228250454545455,4.228250454545455,4.228250454545455,4.228250454545455,2.21204388,0.8743580392857143,0.8743580392857143,"[nan, nan, nan, nan, nan]",,,,,,"[1.6087023708786112, 1.3551547873286713, 1.2572570329730608, 1.223321394739439, 0.833135836364107]",1.2572570329730608,1.6087023708786112,1.3551547873286713,1.2572570329730608,1.223321394739439,0.833135836364107,0.833135836364107
2589,Rango,"[4.384841777777778, 2.117909304040404, 1.9091680775438595, 1.1063116296296296, 0.8201822444444444, 0.8201822444444444, 0.8201822444444444, 0.8201822444444444, 0.8201822444444444, 0.8201822444444444, 0.8201822444444444]",0.8201822444444444,4.384841777777778,2.117909304040404,1.9091680775438595,1.1063116296296296,0.8201822444444444,0.8201822444444444,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.8872602558437362, 0.5989366303857329, 0.5989366303857329, 0.5989366303857329, 0.5989366303857329]",0.5989366303857329,0.8872602558437362,0.5989366303857329,0.5989366303857329,0.5989366303857329,0.5989366303857329,0.5989366303857329
2590,Ransom,"[5.384382230508475, 2.8686585125, 2.8686585125, 2.2221216412378935, 1.5603798110613811, 1.2789811333333334, 1.2258321125, 1.11989043]",1.8912507261496372,5.384382230508475,2.8686585125,2.8686585125,2.2221216412378935,1.5603798110613811,1.11989043,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.352907809352092, 1.1904211762864052, 1.1380921676260043, 0.7431803667291272, 0.7124962605746601]",1.1380921676260043,1.352907809352092,1.1904211762864052,1.1380921676260043,0.7431803667291272,0.7124962605746601,0.7124962605746601
2592,Rat Race,"[8.797081619047619, 1.5603798110613811, 0.8733163720238095, 0.7812194583333333, 0.7812194583333333]",0.8733163720238095,8.797081619047619,1.5603798110613811,0.8733163720238095,0.7812194583333333,0.7812194583333333,0.7812194583333333,"[nan, nan, nan, nan, nan]",,,,,,"[0.7431803667291272, 0.7386539426227348, 0.6903064861392405, 0.5772982186889954, 0.43854373330975477]",0.6903064861392405,0.7431803667291272,0.7386539426227348,0.6903064861392405,0.5772982186889954,0.43854373330975477,0.43854373330975477
2593,Ratatouille,"[6.43542066, 3.947956444615385, 2.7971912, 2.78718392, 2.6983322975, 2.687784684210526, 2.6712480113636365, 2.4632931509090907, 2.11472605, 1.9887940155555555, 1.78731369, 1.5687587535714287, 1.5687587535714287, 1.465647185, 1.222564927368421, 1.1814423333333333, 0.8364818057017545, 0.813664425, 0.6639132]",1.9887940155555555,6.43542066,3.947956444615385,2.7971912,2.78718392,2.6983322975,0.6639132,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.1960959705055154, 1.158269609214765, 0.9002980776811721, 0.6414645458204277, -0.27618662632852087]",0.9002980776811721,1.1960959705055154,1.158269609214765,0.9002980776811721,0.6414645458204277,-0.27618662632852087,-0.27618662632852087
2595,Ray,"[3.267773703703704, 2.6555850357142856, 2.5427805386363636, 2.1228894484375, 2.11828835, 2.11828835, 2.11828835, 2.11828835, 1.8734396, 1.7541914527777775, 1.4575037599056602, 1.368553125, 1.2133954285714286, 0.7761352380952381, 0.7345604182432431, 0.6247607475137648, 0.4388551692307692, 0.05105257094017094]",1.8138155263888889,3.267773703703704,2.6555850357142856,2.5427805386363636,2.1228894484375,2.11828835,0.05105257094017094,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.238314840063862, 1.1372842455129548, 1.0801400220496078, 1.060685785663461, 0.8626586995423318]",1.0801400220496078,1.238314840063862,1.1372842455129548,1.0801400220496078,1.060685785663461,0.8626586995423318,0.8626586995423318
2598,Ready to Rumble,"[1.055470005, -0.42153134146341464]",0.31696933176829273,1.055470005,-0.42153134146341464,0.0,0.0,0.0,-0.42153134146341464,"[nan, nan]",,,,0.0,,"[1.2533130621666244, 0.32509111488343784, 0.07083903202246644, -0.6625848367273061, -0.6625848367273061]",0.07083903202246644,1.2533130621666244,0.32509111488343784,0.07083903202246644,-0.6625848367273061,-0.6625848367273061,-0.6625848367273061
2599,Real Steel,"[5.362096165957446, 1.8357010388888888, 1.7206228, 1.7206228, 1.6675536705882352, 1.289472375510204, 1.055470005]",1.7206228,5.362096165957446,1.8357010388888888,1.7206228,1.7206228,1.6675536705882352,1.055470005,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.160598543439049, 1.0008608246863768, 1.0008608246863768, 0.7042889012612826, -0.022452269801258584]",1.0008608246863768,1.160598543439049,1.0008608246863768,1.0008608246863768,0.7042889012612826,-0.022452269801258584,-0.022452269801258584
2601,Rebecca,"[5.8, 5.085978899525028, 3.658385093167702, 3.658385093167702, 3.658385093167702, 3.658385093167702, 3.2396281538461538, 2.9523220625, 2.479580266666667, 2.33953650310559, 1.764817546583851, 1.683239649122807, 1.682915103372434, 1.64360646, 1.5349743363970587, 1.1389492558139536, 1.11989043]",2.479580266666667,5.8,5.085978899525028,3.658385093167702,3.658385093167702,3.658385093167702,1.11989043,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.5386688415458931, 0.8404855289344075, 0.7928559679910401, 0.7034380044504023, 0.7004212623192448]",0.7928559679910401,1.5386688415458931,0.8404855289344075,0.7928559679910401,0.7034380044504023,0.7004212623192448,0.7004212623192448
2602,Recess: School's Out,"[3.446085, 3.446085, 3.446085, 2.256924911111111, 2.032743396226415, 2.020731449671053, 1.5784972162162163]",2.256924911111111,3.446085,3.446085,3.446085,2.256924911111111,2.032743396226415,1.5784972162162163,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.373121336591515, 1.3007715406344058, 0.8622792729380203, 0.833135836364107, 0.44604543502915744]",0.8622792729380203,1.373121336591515,1.3007715406344058,0.8622792729380203,0.833135836364107,0.44604543502915744,0.44604543502915744
2603,Red Dawn,"[6.8, 6.604786060755337, 5.4532709666666666, 4.708630595238095, 1.5006778977040816, 1.3167038947368421]",5.080950780952381,6.8,6.604786060755337,5.4532709666666666,4.708630595238095,1.5006778977040816,1.3167038947368421,"[nan, nan, nan, nan, nan, nan]",,,,,,"[2.2123606896291643, 2.2123606896291643, 1.7702773341497235, 1.6555277863849271, 0.938310585580678]",1.7702773341497235,2.2123606896291643,2.2123606896291643,1.7702773341497235,1.6555277863849271,0.938310585580678,0.938310585580678
2605,Red Dragon,"[1.6333209658119658, 1.6031751602564102, 1.2258321125]",1.6031751602564102,1.6333209658119658,1.6031751602564102,1.2258321125,0.0,0.0,1.2258321125,"[nan, nan, nan]",,,,,,"[0.9865642093598967, 0.9865642093598967, 0.9865642093598967, 0.9865642093598967, 0.4933071119742152]",0.9865642093598967,0.9865642093598967,0.9865642093598967,0.9865642093598967,0.9865642093598967,0.4933071119742152,0.4933071119742152
2606,Red Eye,"[2.12573423, 1.34, 0.8231098461538462, 0.47496586384615386]",1.081554923076923,2.12573423,1.34,0.8231098461538462,0.47496586384615386,0.0,0.47496586384615386,"[nan, nan, nan, nan]",,,,,,"[1.2609522021434725, 1.2322732312340094, 1.0151165873790795, 0.8004792648599497, 0.8004792648599497]",1.0151165873790795,1.2609522021434725,1.2322732312340094,1.0151165873790795,0.8004792648599497,0.8004792648599497,0.8004792648599497
2607,Red Lights,"[3.8869951, 0.72367309375, 0.5824583225806451]",0.72367309375,3.8869951,0.72367309375,0.5824583225806451,0.0,0.0,0.5824583225806451,"[nan, nan, nan]",,,,,,"[1.1075818526980894, 1.0387203294132858, 0.33995605829916253, -0.03258414397633504, -0.03258414397633504]",0.33995605829916253,1.1075818526980894,1.0387203294132858,0.33995605829916253,-0.03258414397633504,-0.03258414397633504,-0.03258414397633504
2608,Red Planet,"[1.1669856376923078, 0.9828328, 0.9520208, 0.5355841379310344, 0.270500039010989]",0.9520208,1.1669856376923078,0.9828328,0.9520208,0.5355841379310344,0.270500039010989,0.270500039010989,"[nan, nan, nan, nan, nan]",,,,,,"[1.0108031389970054, 0.7042889012612826, 0.40494845085426423, -0.3909934133828288, -0.8715573269030484]",0.40494845085426423,1.0108031389970054,0.7042889012612826,0.40494845085426423,-0.3909934133828288,-0.8715573269030484,-0.8715573269030484
2609,Red Riding Hood,"[2.1904780295238093, 2.119666655, 2.065289, 1.7720114625, 1.7269446206896553, 1.6685223246305418, 1.4929199666666666, 1.2146467257918552, 1.0]",1.7269446206896553,2.1904780295238093,2.119666655,2.065289,1.7720114625,1.7269446206896553,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.1681695228814255, 0.959388545723366, 0.8404855289344075, 0.7928559679910401, 0.7527871384822558]",0.8404855289344075,1.1681695228814255,0.959388545723366,0.8404855289344075,0.7928559679910401,0.7527871384822558,0.7527871384822558
2611,Red River,"[14.7837992, 2.004, 2.004, 2.004, 2.004, 1.2185692753623187, 0.6925923153846154, 0.1751351791831357]",2.004,14.7837992,2.004,2.004,2.004,2.004,0.1751351791831357,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.206355900198035, 1.0999447339018884, 1.0999447339018884, 0.8154544552839295, 0.6947663932580804]",1.0999447339018884,1.206355900198035,1.0999447339018884,1.0999447339018884,0.8154544552839295,0.6947663932580804,0.6947663932580804
2613,Red Sonja,"[2.8336, 2.4529907984496124, 1.7612558292279412, 1.6427996029589371, 1.5772511049019609, 1.4709182644273129, -0.6118082122905028]",1.6427996029589371,2.8336,2.4529907984496124,1.7612558292279412,1.6427996029589371,1.5772511049019609,-0.6118082122905028,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.0216512475319812, 0.9971266241243869, 0.9076057754861959, 0.058166633185338656, -0.9462557632636328]",0.9076057754861959,1.0216512475319812,0.9971266241243869,0.9076057754861959,0.058166633185338656,-0.9462557632636328,-0.9462557632636328
2614,Red State,"[7.578013136315024, 2.9322333250000003, 2.533540409090909, 2.119666655, 2.065289, 1.9136732375, 1.3034784, 1.0327156494252874, 0.5571313250000001, -0.7238295, -0.7238295]",1.9136732375,7.578013136315024,2.9322333250000003,2.533540409090909,2.119666655,2.065289,-0.7238295,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[-0.6461902629964873, -1.2867368503730223, -1.2867368503730223, -1.2867368503730223, -1.2867368503730223]",-1.2867368503730223,-0.6461902629964873,-1.2867368503730223,-1.2867368503730223,-1.2867368503730223,-1.2867368503730223,-1.2867368503730223
2615,Red Tails,"[12.041268391666668, 1.4106624524475526, 1.2880455138945233]",1.4106624524475526,12.041268391666668,1.4106624524475526,1.2880455138945233,0.0,0.0,1.2880455138945233,"[nan, nan, nan]",,,,,,"[0.758556606875576, 0.7525060305509146, 0.6757025467250545, 0.5596902137371825, -0.14113903582289533]",0.6757025467250545,0.758556606875576,0.7525060305509146,0.6757025467250545,0.5596902137371825,-0.14113903582289533,-0.14113903582289533
2619,Reds,"[4.7154500923295455, 1.6983336879084967]",3.206891890119021,4.7154500923295455,1.6983336879084967,0.0,0.0,0.0,1.6983336879084967,"[nan, nan]",,,,0.0,,"[1.2055386364049832, 0.44140256659474275, 0.23967285326542026, 0.23266455734739733, 0.1637584318743256]",0.23967285326542026,1.2055386364049832,0.44140256659474275,0.23967285326542026,0.23266455734739733,0.1637584318743256,0.1637584318743256
2621,Reign Over Me,"[4.581469851666666, 2.66380235, 2.12573423, 2.11472605, 1.3900945555555555, 1.265069392430279, 1.1814423333333333, 1.019078282247191, 0.6639132, 0.4388551692307692, 0.1398613125]",1.265069392430279,4.581469851666666,2.66380235,2.12573423,2.11472605,1.3900945555555555,0.1398613125,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.9060966406461057, 0.8475029822054279, 0.6790783480479621, 0.11934762665644966, 0.1053643756503766]",0.6790783480479621,0.9060966406461057,0.8475029822054279,0.6790783480479621,0.11934762665644966,0.1053643756503766,0.1053643756503766
2622,Reign of Fire,"[1.999265206060606, 1.22681602, 0.1147791, -0.2823003, -0.2823003, -0.2823003, -0.2823003, -0.2823003, -0.2823003, -0.2823003]",-0.2823003,1.999265206060606,1.22681602,0.1147791,-0.2823003,-0.2823003,-0.2823003,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.0108031389970054, 0.979332331240961, 0.9499723312362407, -0.33170404254814884, -0.33170404254814884]",0.9499723312362407,1.0108031389970054,0.979332331240961,0.9499723312362407,-0.33170404254814884,-0.33170404254814884,-0.33170404254814884
2623,Reindeer Games,"[1.4929199666666666, 1.1877828936170214, 0.44227020147058826, -0.4156360714285714]",0.8150265475438048,1.4929199666666666,1.1877828936170214,0.44227020147058826,-0.4156360714285714,0.0,-0.4156360714285714,"[nan, nan, nan, nan]",,,,,,"[0.8423957986560419, 0.6903064861392405, -0.26666729495252395, -0.26666729495252395, -0.26666729495252395]",-0.26666729495252395,0.8423957986560419,0.6903064861392405,-0.26666729495252395,-0.26666729495252395,-0.26666729495252395,-0.26666729495252395
2626,Remember the Titans,"[3.556889433333333, 3.556889433333333, 3.556889433333333, 3.556889433333333, 3.556889433333333, 2.5249047, 2.43552268907563, 2.124143092105263, 2.0272653660714286, 1.7853866295454546, 1.469037032051282, 1.1026119692307692, 1.055470005, 0.9700806454545454, 0.8223787636363636]",2.124143092105263,3.556889433333333,3.556889433333333,3.556889433333333,3.556889433333333,3.556889433333333,0.8223787636363636,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.5166402489488444, 1.2235150441508185, 0.938310585580678, 0.8296103252581835, 0.6569035972732966]",0.938310585580678,1.5166402489488444,1.2235150441508185,0.938310585580678,0.8296103252581835,0.6569035972732966,0.6569035972732966
2627,Renaissance,"[4.9085334, 2.890261333333333, 2.5133474841666663, 1.78731369, 1.4352561444444443, 1.3230372636363636, 1.3125069130434783, 1.2609433777472527, 1.1243942762499999, 1.085514111111111, 1.0224080416666668, 1.01798, 0.9520208, 0.7283943828571429, 0.5570424456043956, 0.5227581177536231, 0.23940127777777778, 0.18555464285714285, -0.1195496551724138, -0.8982584444444445]",1.053961076388889,4.9085334,2.890261333333333,2.5133474841666663,1.78731369,1.4352561444444443,-0.8982584444444445,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.4545515843061938, 0.7799862788215584, 0.6188357288595107, -0.514359063258992, -2.285319450186458]",0.6188357288595107,1.4545515843061938,0.7799862788215584,0.6188357288595107,-0.514359063258992,-2.285319450186458,-2.285319450186458
2628,Renaissance Man,"[6.713333333333333, 5.827282545454546, 2.54742882, 1.5556602, 1.4929199666666666, 1.02026112, 0.8870493269230769, -0.3916919, -0.3916919]",1.4929199666666666,6.713333333333333,5.827282545454546,2.54742882,1.5556602,1.4929199666666666,-0.3916919,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.0175484289533383, 0.8510872852420486, 0.478738901180094, -0.4970737819460059, -0.4970737819460059]",0.478738901180094,1.0175484289533383,0.8510872852420486,0.478738901180094,-0.4970737819460059,-0.4970737819460059,-0.4970737819460059
2629,Rendition,"[2.7349528750000003, 2.3748793416666665, 2.11828835, 1.9983296920454545, 1.9136732375, 1.7604701833333334, 1.753380218181818, 1.748881690909091, 1.747807, 1.602225947878788, 1.522290248888889, 1.3305829555555555, 1.2504784097222221, 1.1541442285714285, 1.058000998987656, 0.88, 0.8430838857142857, 0.58299721875, 0.5356901038961039, 0.523094892857143, 0.4630699, 0.4388551692307692, 0.3811108967532468, 0.11519554, -0.10004836363636363, -0.10004836363636363, -0.10004836363636363]",1.1541442285714285,2.7349528750000003,2.3748793416666665,2.11828835,1.9983296920454545,1.9136732375,-0.10004836363636363,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.900405643563247, 0.7930607371844118, 0.5596902137371825, 0.2115589425837297, -0.10541425447546804]",0.5596902137371825,0.900405643563247,0.7930607371844118,0.5596902137371825,0.2115589425837297,-0.10541425447546804,-0.10541425447546804
2630,Reno 911!: Miami,"[4.1125848, 2.9189372, 2.3748793416666665, 1.7802407538961038, 1.7464762666666667, 1.611866746153846, 1.2818184, 1.2016764100000001, 1.1825025, 1.0224080416666668, 0.8310254]",1.611866746153846,4.1125848,2.9189372,2.3748793416666665,1.7802407538961038,1.7464762666666667,0.8310254,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.9765808978011391, 0.9571580402885741, 0.7425128367167348, 0.7271316121343263, 0.7042889012612826]",0.7425128367167348,0.9765808978011391,0.9571580402885741,0.7425128367167348,0.7271316121343263,0.7042889012612826,0.7042889012612826
2631,Rent,"[6.949170769230769, 3.9608258, 3.7536959, 2.19271756, 1.96755748, 1.8565541652163957, 0.8310254, 0.6639132, -0.03307974999999999, -0.2082345, -0.2082345, -0.2082345, -0.2082345, -0.2082345]",0.7474693,6.949170769230769,3.9608258,3.7536959,2.19271756,1.96755748,-0.2082345,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.9197888003002559, 0.8714533787637677, 0.8596867741447656, 0.3793490328753889, -0.2334900168683691]",0.8596867741447656,0.9197888003002559,0.8714533787637677,0.8596867741447656,0.3793490328753889,-0.2334900168683691,-0.2334900168683691
2632,Repo Man,"[36.60239838095238, 2.6241232803030305, 2.57350136875, 2.55925, 2.03745953, 1.615837185, 1.52757196875, 1.4950975333333334, 1.4526504206766917, 1.1541442285714285, 1.1252125916666667, 1.0224080416666668, 1.019078282247191, 1.01798, 0.9520208, 0.67988556, 0.5333333333333333, 0.16279075333333332, 0.01659120656599093, -0.01747592]",1.1396784101190476,36.60239838095238,2.6241232803030305,2.57350136875,2.55925,2.03745953,-0.01747592,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.7542797956788724, 0.42744401482693967, 0.42744401482693967, 0.42744401482693967, 0.42744401482693967]",0.42744401482693967,0.7542797956788724,0.42744401482693967,0.42744401482693967,0.42744401482693967,0.42744401482693967,0.42744401482693967
2633,Repo Men,"[2.119666655, 1.8754407777777777, 1.3125069130434783, -0.450868153125]",1.593973845410628,2.119666655,1.8754407777777777,1.3125069130434783,-0.450868153125,0.0,-0.450868153125,"[nan, nan, nan, nan]",,,,,,"[0.8816964649951231, 0.6188357288595107, -0.13382872876387825, -0.5528478282675419, -0.8697593572267794]",-0.13382872876387825,0.8816964649951231,0.6188357288595107,-0.13382872876387825,-0.5528478282675419,-0.8697593572267794,-0.8697593572267794
2635,Requiem for a Dream,"[2.5785122727272727, 1.2329302884615385, 1.0931161629629629, 0.7190460055555556, 0.6422462222222223, 0.5713640754716981, 0.17648233333333332]",0.7190460055555556,2.5785122727272727,1.2329302884615385,1.0931161629629629,0.7190460055555556,0.6422462222222223,0.17648233333333332,"[nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.9800728557654426, 0.8688566478123251, 0.4960649524207556, 0.4960649524207556, 0.10058177493473122]",0.4960649524207556,0.9800728557654426,0.8688566478123251,0.4960649524207556,0.4960649524207556,0.10058177493473122,0.10058177493473122
2636,Rescue Dawn,"[1.7781971, 1.52757196875, 1.4920810875, -0.2822857, -0.2822857, -0.2822857, -0.2822857, -0.2822857, -0.2822857]",-0.2822857,1.7781971,1.52757196875,1.4920810875,-0.2822857,-0.2822857,-0.2822857,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[0.863933632866307, 0.16948534935465998, -0.09721852436936781, -0.33168369998495734, -0.33168369998495734]",-0.09721852436936781,0.863933632866307,0.16948534935465998,-0.09721852436936781,-0.33168369998495734,-0.33168369998495734,-0.33168369998495734
2637,Reservoir Dogs,"[11.217505833333334, 11.217505833333334, 11.217505833333334, 11.217505833333334, 11.217505833333334, 11.217505833333334, 11.217505833333334, 11.217505833333334, 11.217505833333334, 11.217505833333334, 11.217505833333334, 3.9189920125, 2.55925, 2.362360358974359, 2.2182484242424243, 1.618039998888889, 1.6031751602564102, 1.5243465, 1.3905657475, 1.3142857142857143, 0.67634175]",11.217505833333334,11.217505833333334,11.217505833333334,11.217505833333334,11.217505833333334,11.217505833333334,0.67634175,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.4365689820383452, 1.1057176357961431, 0.9768236193146566, 0.7124962605746601, 0.7078970205509347]",0.9768236193146566,1.4365689820383452,1.1057176357961431,0.9768236193146566,0.7124962605746601,0.7078970205509347,0.7078970205509347
2638,Resident Evil,"[2.4507773142857143, 2.08790670505618, 2.063671520608108, 1.6151398, 1.4950975333333334, 1.3125069130434783]",1.8394056603040538,2.4507773142857143,2.08790670505618,2.063671520608108,1.6151398,1.4950975333333334,1.3125069130434783,"[nan, nan, nan, nan, nan, nan]",,,,,,"[1.138074445088092, 1.138074445088092, 0.6446600693327927, 0.45357482412665084, -0.05847692975897584]",0.6446600693327927,1.138074445088092,1.138074445088092,0.6446600693327927,0.45357482412665084,-0.05847692975897584,-0.05847692975897584
2639,Resident Evil: Afterlife,"[4.0038014, 4.0038014, 2.55925, 2.4507773142857143, 2.065289, 1.8936243, 1.8754407777777777, 1.6151398, 1.5257222666666668, 1.3125069130434783]",1.97945665,4.0038014,4.0038014,2.55925,2.4507773142857143,2.065289,1.3125069130434783,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.6101979035676648, 1.3323518472044331, 1.0257760760291637, 0.5465437063680699, 0.20293713790281043]",1.0257760760291637,1.6101979035676648,1.3323518472044331,1.0257760760291637,0.5465437063680699,0.20293713790281043,0.20293713790281043
2640,Resident Evil: Apocalypse,"[2.4507773142857143, 2.08790670505618, 1.8754407777777777, 1.8406720285714286, 1.6151398, 1.4950975333333334, 1.4063234649999998, 1.3125069130434783]",1.7279059142857143,2.4507773142857143,2.08790670505618,1.8754407777777777,1.8406720285714286,1.6151398,1.3125069130434783,"[nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,"[1.4545515843061938, 1.056205976507584, 1.056205976507584, 0.9852668982316893, 0.5915443328585871]",1.056205976507584,1.4545515843061938,1.056205976507584,1.056205976507584,0.9852668982316893,0.5915443328585871,0.5915443328585871
